title,content,publishedAt,url
"Sen. Rand Paul tests positive for COVID-19, quarantines begin to cripple...","(INTELLIHUB) — The deep state can never let a good crisis go to waste which is why the following report by Matthew Daly is so important. The deep state can literally use this to their advantage to envoke the 25th Amendment especially if President Donald Trump were ever to be quarantined for any reason.
From AP:
Sen. Rand Paul of Kentucky has tested positive for the novel coronavirus, becoming the first case of COVID-19 in the Senate and raising fears about the further transmission of the virus among Republicans at the Capitol.
Paul, an eye surgeon, went into quarantine Sunday after learning his results. He said he has not had symptoms and was tested out of an abundance of caution due to his extensive travel and events. He said he was not aware of any direct contact with any infected person.
His announcement led Utah’s two GOP senators — Mike Lee and Mitt Romney — to place themselves into quarantine, stepping away from negotiations as the Senate worked on a $1.4 trillion economic rescue package for the coronavirus crisis. At least five senators, including Paul, were in self-quarantine Sunday, Senate Majority Leader Mitch McConnell said.
“The coronavirus has hit the Senate today,″ said McConnell, R-Ky. “It’s not just back in our states but right here in the Senate.″",2020-03-23T11:10:26+00:00,https://www.intellihub.com/sen-rand-paul-tests-positive-for-covid-19-quarantines-begin-to-cripple-government/
I am an American constitutional lawyer – and I see our...,"By Robert Barnes, American constitutional lawyer representing high-profile clients in civil and criminal trials, and known for his prescient political prognostications in American and international elections. Follow him on Twitter @Barnes_Law
Panics from pandemics unleash unchecked governmental power. The very premise of popular films like V for Vendetta reveal this: a group uses a virus to seize power and create a totalitarian society. Anyone could witness this from far-off lands, watching the news about China locking people up in their own homes and then removing them screaming from those homes whenever the state wanted. World War I and the Great Depression birthed virulent forms of governments with leaders like Hitler, Mao, Mussolini and Stalin.
Governments across America already used the pandemic, and the media-stoked panic around the pandemic particularly, to limit, restrict or remove First Amendment freedoms of speech and free association, with officials complaining about the potential restraints the freedom of religion imposed upon them. Others denied or declared the right to deny Second Amendment rights of gun purchase for personal safety (at a time governments are issuing no-arrest and no-detention orders for a wide range of crimes in their community while publicly freeing inmates from jails and prisons). They want to coordinate with tech companies to surveil and spy on your everyday movements and activities, in violation of the Fourth Amendment and potentially waive, unilaterally, your medical right to privacy in multiple contexts. Stay-at-home orders deprive you of your profession, occupation, business and property, without any due process of law at all beyond an executive fiat in violation of the Fifth Amendment right to due process. Governments request the authority to involuntarily imprison any American on mere fear of infection without any probable cause of crime or clear and present danger of harm by that person’s volitional conduct, deny access to personal counsel in an unsupervised, un-surveilled manner in violation of the Sixth Amendment, and act as judge, jury and executioner in violation of the Seventh Amendment right to a trial by jury, as jury trials themselves get suspended around the country in the nation’s quieted courts and fear-muted public.
The real pandemic threat is here. It’s the panic that will quarantine our Constitution.
First Amendment Quarantined?
Already, governments in America suspended the First Amendment freedom of millions of citizens with shutdown, stay-at-home, curfew orders that prohibit obtaining a petition for a public protest, or even being physically present for a public protest. Indeed, even meetings in “more than ten” are prohibited by various governing jurisdictions within the United States. Surprising places like Missouri did so. Towns like Hartford did so. Maryland soon followed suit. The effect of the stay-at-home orders of New York, California, Nevada, Illinois and Pennsylvania effectively achieve the same outcome. Other governing officials recognized the dubious lawlessness of these orders, but remain outliers. Remember the Hong Kong protests? Gone. Remember the Yellow Vest protests? Soon to be gone. Seen any protests on American streets today? A pandemic is here. Protests gone. Constitution quarantined.
Second Amendment Quarantined?
But that is not all. Under the guise of “unnecessary businesses,” “emergencypowers,” or simply by furloughing or reducing staff in the background checks department, governments show the willingness to limit Second Amendment rights as well as First Amendment protections. Mayors declare the right to ban gun sales, governments declare no background-check personnel to process a background check, delaying gun sales indefinitely, and other governments simply shut down all gun sales businesses entirely. Most worrisome, this happens while governments release inmates into the streets, and discussreleasing even more, and, at the same time, issue no-arrest and no-detention orders from Philadelphia to Fort Worth for a wide range of criminals. Want to defend yourself, give yourself a deep sense of personal protection that comes with gun ownership for many, as the Second Amendment safeguards? Well, no luck, according to too many of our governing overlords. A pandemic is here. Self-protection sacrificed. Constitution quarantined.
Fourth Amendment Quarantined?
Few protections are more American than the right to privacy against coerced, compelled, secretive, subversive invasion. The government operates like a virus in a case of a pandemic panic, infecting our minds and bodies, monitoring speech, association and movement, with tools of surveillance unthought-of to the founders. Coordinating with private companies (unrestrained by the Fourth Amendment; why do you think NSA uses them to gather all your emails, conversations, texts, and internet searches, at the first stage?), governments used the panic about the pandemic, a panic the government itself stoked with aid of a compliant, complicit press, to waive your medical privacy and invade your personal privacy, looking for tools to monitor your every movement, associations, activities, and behavior. The watching eye in the sky can now be the Alexa in your home, the camera on your computer, and the phone in your hand. A pandemic is here. Privacy ended. Constitution quarantined.
Fifth Amendment Quarantined?
The protection for our right to make a living arises from the Fifth Amendment right to property without deprivation by due process of law, and the obligation for the government to compensate any such takings. Yet, governments across America did just that to millions of businesses, workers, and property owners, stripping them of their ability to make a living, or even to engage in a free market of commerce, by shutdown orders, curfews, and stay-at-home orders. The political and professional class ensconced in its work-from-home environs fails to appreciate the hardship this imposes on working people. No compensation. No substitution. No wages. No revenues. No opportunity. Labor lost that can never be recovered, ever, while it leaves our economy teetering on the edge of a worst-ever depression. The foundation of government is to protect the pursuit of happiness. Now all we get to pursue is Netflix-and-chill and hope miracles happen to pay next week’s bills, and pray the market doesn’t crash like in 1929. A pandemic is here. Opportunity & property gone. Constitution quarantined.
Conclusion
Our founders were intimately familiar with pandemics, viruses and plagues, yet they did not allow any to suspend our Constitutional liberties. Not one word in the Constitution about plagues or pandemics to exempt the government from any of our Bill of Rights. Why do our current courts allow it? Because the public is asleep at the wheel. Think the pandemic threatens to kills us all? A review of the data shows the pandemic is more panic than plague.
Time to wake up. Maybe it is time in the motto of V for Vendetta, to “Remember, remember the fifth of November, the gunpowder treason and plot.” As that film’s lead character well said: “People shouldn’t be afraid of their government. Governments should be afraid of their people.” Only when an awake public asserts their human liberties to protest the loss of their liberties will, then, governments quit using public health crises to seize power that does not belong to them. The answer to 1984 is still 1776.",2020-03-23T10:47:34+00:00,https://www.intellihub.com/i-am-an-american-constitutional-lawyer-and-i-see-our-government-using-covid-19-to-take-away-our-fundamental-rights/
Dear Mr. President: There’s something concerning about COVID-19 you may want...,"(INTELLIHUB) — The following is an open letter to President Donald J. Trump.
Dear Mr. President,
As you may have heard, COVID-19 is a deadly disease in which officials claim can develop in a person after one gets infected with SARS-CoV-2 coronavirus.
However, we find that the letters “COVID-19” have already been painted on the side of chemical tanker railcars despite the fact that there is no known chemical reference to COVID-19 which is concerning.
Moreover, we find the letters “COVID-19” painted directly on military vehicles which denotes that COVID-19 is actually a militarized operation.
Please review the images in the following Tweet that were capture at undisclosed locations in the CONUS. Please zoom in on them.
This is concerning in regards to #COVID19 Can @realDonaldTrump explain to us just what the fuck this is? @WhiteHouse #coronavirus #MartialLaw pic.twitter.com/9KdluHOtGF
— Shepard Ambellas (@ShepardAmbellas) March 17, 2020

Can you please tell the American people just exactly what COVID-19 is and always was?
I expect that you will address the American people on this in the next 24 hours before more damning information will be released via secure channels.
Sincerely,
A Concerned Citizen
Related information:

",2020-03-17T10:11:14+00:00,https://www.intellihub.com/dear-mr-president-theres-something-concerning-about-covid-19-you-may-want-to-explain-to-us/
U.S. government continues to hide full extent of Covid-19 contagion from...,"HENRY COUNTY (INTELLIHUB) — A patient arrived at Golden Valley Memorial Healthcare in Clinton Missouri by ambulance on July 10, 2019, a typically humid day in the Ozarks.
This is central Missouri — a place where one either raises cattle, works in a large manufacturing plant or clocks into a local retail store.
There are no details about this patient’s condition and there were no updates on the patient’s status after the transfer.
All that is known is that the patient was diagnosed with a “coronavirus.” The patient was so infectious that the community facility was forced to contact both the CDC and DHS.
All ambulances were rerouted to other facilities, and new patients trying to enter the facility were directed elsewhere.
Since that incident, no information has been made available to the press or other authorities.
On March 14, 2020, a new case of the supposed “COVID-19” has been reported in the same county Missouri county. How this person came to contract the “virus” is not known and will not be divulged by Henry County.
Just a mere 2 hours from the city of Clinton is one of the nation’s foremost biocontainment labs located on the University of Missouri campus in Columbia.
This biocontainment lab studies the most formidable diseases known to man — including the plague. The website for this lab is easily accessible. Their research also specializes in aerosolization.
I have done extensive research on the biocontainment labs in the US as well as the rest of the world since my first article on February 14, 2020.
Frankly, this is an issue much larger than a nuclear war. COVID-19 is NOT a virus derived from nature and its own manufacturing capabilities — but it is an ENTITY that is mutating continuously and spreading faster than any other disease in history known to man.
Those who recover from it can and are left with permanent lung impairment of 20-30%.
Why have we not been privy to all those “thousands” who have supposedly recovered?
Why is there no information on those who contract the virus under the age of 65?
What is happening to children and youth who are seemingly in perfect health but still contract the virus?
There is much being hidden from the public and much being “classified” by the United States government.
Please stay tuned to Intellihub.com for more evaluation of this situation as I monitor events.
Follow @ConnieKlosterm3 on Twitter",2020-03-15T10:29:20+00:00,https://www.intellihub.com/u-s-government-continues-to-hide-full-extent-of-covid-19-contagion-from-general-public/
"Trump declares “national emergency” as military moves into 8 states, shutdowns,...","WASHINGTON (INTELLIHUB) — President Donald Trump declared a national emergency on Friday ahead of nationwide city lockdowns and the incremental shutdown of society.
The Pentagon has activated Continuity of Government (COG) at the highest level as COVID-19 seeds the land spreading undetected from person-to-person during its 24 to 27 day incubation period.
National Guard troops began their deployment in 8 states on Friday as the general public continues to buy and hoard presumably essential supplies to ride out the pandemic.
The governors of California, Maryland, Washington, Rhode Island, New York, Lousiana, and Florida continue to move toward ordering the complete lockdown of entire towns and cities.
President Trump said during a White House press conference on Friday that the country has now entered a different phase in the fight to mitigate the coronavirus and made clear that measures the government will be taking over the coming days will save countless lives.
“To release the full power of the federal government with this effort today I am officially declaring a national emergency,” Trump said at a White House press conference. “The action that I am taking will open up access for $50 billion… to fight against this disease.”
Trump called on governors in all states to activate their emergency operations centers immediately and ordered hospitals across the U.S. to activate their emergency preparedness plans.
Shockingly, the new emergency orders will broaden the authority of the Department of Human Health Services (HHS) which, in a nutshell, allows for law enforcement and military to detain anyone suspected of being infected or suspected of having come in contact with the infected.
Additionally, the president confirmed that the secretary of HHS will coordinate with both hospitals and the government to waive laws that will allow the fast-tracking of treatment.
Trump to have sweeping powers under coronavirus emergency
Via Mint Press News:
The decision to classify government coronavirus preparations in mid-January, followed by the decision to coordinate the domestic response with the military and with intelligence deserves considerable scrutiny, particularly given that at least one federal agency, Customs and Border Patrol (CBP), will be given broad, sweeping powers and will work closely with unspecified intelligence “partners” as part of its response to a pandemics like COVID-19.
The CBP’s pandemic response document, obtained by The Nation, reveals that the CBP’s pandemic directive “allows the agency to actively surveil and detain individuals suspected of carrying the illness indefinitely.” The Nation further notes that the plan was drafted during the George W. Bush administration, but is the agency’s most recent pandemic response plan and remains in effect.
Though only CBP’s pandemic response plan has now been made public, those of other agencies are likely to be similar, particularly on their emphasis on surveillance, given past precedent following the September 11 attacks and other times of national panic. Notably, several recent media reports have likened coronavirus to 9/11 and broached the possibility of a “9/11-like” response to coronavirus, suggestions that should concern critics of the post-9/11 “Patriot Act” and other controversial laws, executive orders and policies that followed.
While the plans of the federal government remain classified, recent reports have revealed that the military and intelligence communities — now working with the NSC to develop the government’s coronavirus response — have anticipated a massive explosion in cases for weeks. U.S. military intelligence came to the conclusion over a month ago that coronavirus cases would reach “pandemic proportions” domestically by the end of March. That military intelligence agency, known as the National Center for Medical Intelligence (NCMI), coordinates closely with the National Security Agency (NSA) to conduct “medical SIGINT [signals intelligence].”
The coming government response, the agencies largely responsible for crafting it and its classified nature deserve public scrutiny now, particularly given the federal government’s tendency to not let “a serious crisis to go to waste,” as former President Obama’s then-chief of staff Rahm Emanuel infamously said during the 2008 financial crisis. Indeed, during a time of panic — over a pandemic and over a simultaneous major economic downturn — concern over government overreach is warranted, particularly now given the involvement of intelligence agencies and the classification of planning for an explosion of domestic cases that the government believes is only weeks away.
Still, think it’s just the flu?",2020-03-13T20:29:04+00:00,https://www.intellihub.com/trump-declares-national-emergency-as-military-moves-into-8-states-shutdowns-lockdowns-to-come/
U.S. military prepares to deploy troops to New York’s first COVID-19...,"NEW ROCHELLE, New York (INTELLIHUB) — While mainstream outlets are busy trying to convince the general public that the city’s newly announced COVID-19 “containment zone” will not become militarized in any way, the U.S. military is preparing to deploy National Guard troops to help mitigate the spread of the virus and enforce a 14-day containment order in which large social gatherings will be banned.
The containment order blankets a 1 square mile and starts on Thursday, March 12 and ends on March 25.
New Rochelle Mayor Noam Branson said in a press conference on Tuesday that the National Guard would be helping with logistical operations such as cleaning and handing out food and supplies.
The guard will not a “military of policing function,” the mayor said. “Don’t worry about the guard being here they are here to help you.”

A total of 3 schools will be closed and sanitized during the containment period.
Stay tuned to Intellihub.com for breaking news and updates on the current coronavirus situation and the developing slide toward hot martial law in America.
",2020-03-11T08:48:40+00:00,https://www.intellihub.com/u-s-military-prepares-to-deploy-troops-to-new-yorks-first-covid-19-containment-zone-in-preparation-for-hot-martial-law/
Washington State authorities prepare to enforce forced quarantines on general public,"KING COUNTY, Wash. (INTELLIHUB) — County officials under a state of emergency are preparing to authorize authorities with the legally to enforce mandatory detainment and forced quarantine of anyone suspected of having contracted the deadly SARS-CoV-2 coronavirus spawned disease known as COVID-19.
King County Director of Public Health Patty Hayes said at a city council meeting on Tuesday that officials are ready to take the next step to try and contain the virus which includes bumping up the current county response level to 3 which would allow for the legal detainment of anyone suspected of being infected or anyone who may have come in contact with the infected.
The Washington State Department of Health released the following chart which shows just how serious Level 3 really is.

The Seattle Times reports:
Level 3 would involve involuntary isolation of sick people and involuntary quarantines of people who have contacted those who are sick. Health officers could issue emergency detention orders or seek court orders for involuntary detention to involuntarily isolate or quarantine people who are uncooperative, according to the chart.
As things progress further, a move to Level 4 would mean that “major public and large private gathers” will be canceled along with “schools, childcare facilities, workplaces, and public buildings.”
Level 5 means that all personal and commercial movements will be restricted if not prohibited. (i.e. the total lockdown of all cities and towns. Nothing in and nothing out.)",2020-03-10T18:44:52+00:00,https://www.intellihub.com/washington-state-authorities-prepare-to-enforce-forced-quarantines-on-general-public/
Top government intel agency predicts U.S. population to decline by 100...,"(INTELLIHUB) — A highly cited U.S. government intelligence organization report reveals that the United States population is expected to dwindle by 100 million by the year 2025.
The Deagal Report also projects that there will be only 10 fewer inhabitants per square kilometer than there currently is over less than a five-year span.
According to the report, the U.S. military budget is also expected to decline by $32 billion.
Deagel.com projections for the United States of America:
It is unknown whether the report directly correlates with the current worldwide coronavirus outbreak.",2020-03-08T14:31:05+00:00,https://www.intellihub.com/top-government-intel-agency-predicts-u-s-population-to-decline-by-100-million-over-next-five-years/
And so it begins: Entire residential block in California suburb under...,"ROCKLIN, Calif. (INTELLIHUB) — Residents of a Sacramento suburb were shocked when they found themselves forcefully quarantined by police for some time on Friday after a man died after contracting the deadly COVID-19 disease.
Sacramento County sheriff’s deputies and Rocklin Police sealed off the area and were spotted wearing personal protective equipment such as masks and gloves while a police chopper circled the block from overhead ordering residents back into their homes.
The Placer County Health Department issued a statement after the lockdown stating: “Law enforcement partners are currently responding to enforce a health officer’s order. We cannot share any additional information to protect patient confidentiality.”
Local WIBW 13 reports:
The orders were given under sections of California Health and Safety Code that allows Placer Health to “enforce regulations requiring strict isolation, or quarantine if the action is necessary for the protection of the public health.”
The lockdown comes after a man, 71, died from complications of the virus.

Intellihub editor-in-chief Shepard Ambellas was first to predict martial law in America due to the coronavirus is his Feb 1 video.
H/T: @EndGameWW3 on Twitter",2020-03-07T08:03:45+00:00,https://www.intellihub.com/and-so-it-begins-entire-residential-block-in-california-suburb-under-forced-quarantine-martial-law/
Beijing hospital confirms COVID-19 attacks central nervous system,"(INTELLIHUB) As quacks like Dr. Drew Pinsky go around telling the general public that COVID-19 is no more dangerous than the common flu real journalists and real doctors are warning that COVID-19 is far more deadly and are warning the disease attacks the central nervous system just as a manmade bioagent would.
CN Tech Post reports:
Beijing Ditan Hospital affiliated to the Capital Medical University said on March 4 that the first patient with novel coronavirus pneumonia complicated with encephalitis was discharged from the hospital on February 25.
Liu Jingyuan, director of the ICU at the Hospital, presided over the treatment of the patient. He reminded that patients with conscious disturbances must consider the possibility that the virus may attack the central nervous system.
At present, patients with new type of coronavirus pneumonia can be combined with multiple organ damages such as severe respiratory distress syndrome (ARDS), myocardial damage, abnormal coagulation function, kidney damage, liver damage, etc. However, no central nervous system involvement has been reported. The case report is the first in the world.
Previous studies on SARS (Severe Acute Respiratory Syndrome) and MERS (Middle East Respiratory Syndrome) have also shown that the coronaviruses that cause these two diseases also cause cases of central nervous system damage.
This is exactly why fake doctors like ole Drew should leave it to the experts.
Read over 120 bombshell coronavirus reports on the main page of Intellihub.com. Get up to speed now before it’s too late!
",2020-03-05T07:34:26+00:00,https://www.intellihub.com/beijing-hospital-confirms-covid-19-attacks-central-nervous-system/
Exposed: Fully-staffed forced quarantine camp complete with 12-foot tall fencing and...,"ROCHESTER, Wash. (INTELLIHUB) — A fully-staffed forced quarantine camp complete with 12-foot tall fencing and razor wire has been discovered in the State of Washington at an abandoned prison.
The outdoor containment camp not sheltered from the weather is ready to start accepting those suspected to be infected with COVID-19 and under orders from the governor are to include people who are not yet even showing symptoms of the disease.
FEMA personnel and trailers are present and the site looks very active.
@COVID19USA this is WashingtonThe righteousness of quarentine for so called suspected casesFull of fema.. Was abandoned prison. Is not a hospital.So many rvs and campers I didn't catch on video pic.twitter.com/QJCtCbAEDy
— Jamiemartinifranklin,,,⭐⭐⭐ (@CorydunF) March 4, 2020

Twitter user @CoryDunF captured video of the camp and spoke with an officer who was guarding the perimeter.
“Fast vibe help in Washington! where are ya’ll!? Using this BS virus to declare martial law and putting people suspected of, and asymptomatic, and in prison! SOS!!!!,” her post reads.
Fast vibe help in Washington! where are ya’ll!?
Using this BS virus to declare martial law and putting people suspected of, and asymptomatic, and in prison! SOS!!!! pic.twitter.com/hNqRDDki2t
— Jamiemartinifranklin,,,⭐⭐⭐ (@CorydunF) March 4, 2020

This comes after Vice President Mike Pence announced at a White House coronavirus press briefing on Tuesday that U.S. citizens can and will be forcefully tested by medical personnel (i.e. military doctors) at any time.
Former guidance below:
People in WA state who are symptomatic and w/o travel hx or contact w/ confirmed #COVID19 case have been unable to be tested unless they are hospitalized w/ pneumonia/ARDS pic.twitter.com/pP30MQpcnM
— COVID19 (@V2019N) March 3, 2020

At least one alleged snatch and grab of several American citizens has been reported to have taken place in Lake Oswego, Oregon the town in which the Forrest Hills Elementary School outbreak originally occurred.
Happening in Oregon? #COVID19 #coronavirus #SnatchAndGrab #coronavirususa pic.twitter.com/waevT9Quib
— Shepard Ambellas (@ShepardAmbellas) March 3, 2020

It is important that we all remain vigilant and have our cameras ready at all times. Please send any information or video to shepard@intellihub.com, @intellihubnews on Twitter or DM @ShepardAmbellas on Twitter.
We are also monitoring any military or troop movements inside the CONUS as hot martial law ramps up.
#FEMAcamps
#CoronavirusDeathCamps
",2020-03-04T07:09:20+00:00,https://www.intellihub.com/exposed-fully-staffed-forced-quarantine-camp-complete-with-12-foot-fencing-and-razor-wire-discovered-in-washington-state/
"Florida National Guard chemical, biological, radiological and nuclear defense response team...","TALLAHASSEE, Fla. (INTELLIHUB) — What appears to be a Florida National Guard chemical, biological, radiological and nuclear defense (CBRN) response team was spotted on Monday rolling hard through the city in a brisk convoy.
Dozens of military and police vehicles were captured on video as they moved onward toward their destination which remains unknown at this time.
https://twitter.com/vorapon_pat114/status/1234758927897612288
Officially, there are three presumptive cases in Florida at this time.
Some claim the vehicles were part of the state’s National Guard Appreciation Day ceremony held at the capitol on Tuesday.
The Tallahassee Democrat reports:
The Florida National Guard rolled into the Capitol courtyard in Tallahassee Tuesday.
National Guard Appreciation Day drew Gov. Ron DeSantis and Lt. Gov. Jeanette Nuñez.
They spent time with the Florida National Guard’s Adjutant General, Maj. Gen. James Eifert, touring displays that included a Blackhawk helicopter, military trucks and even robots.
Please send any information to shepard@intellihub.com or DM @ShepardAmbellas on Twitter.
Related: 3rd positive presumptive COVID-19 coronavirus case reported in Florida, DeSantis says
",2020-03-03T16:21:17+00:00,https://www.intellihub.com/florida-national-guard-chemical-biological-radiological-and-nuclear-defense-response-team-spotted-in-tallahassee/
Top immunologist Anthony S. Fauci admits we are already in a...,"(INTELLIHUB) — National Institute of Allergy and Infectious Diseases head Dr. Anthony S. Fauci admitted on MSNBC on Monday that by definition the coronavirus has already reached pandemic levels.
The doctor’s statement backs up what Intellihub has been reporting for weeks.
“We are dealing with an evolving situation,” the doctor said. “We are dealing with clearly an emerging infectious disease that has now reached outbreak proportions and by and likely pandemic proportions if you look at by what multiple definitions of what a pandemic is the fact is that this is multiple sustained transmissions of a highly infectious agent in multiple regions of the globe.”

Secretary of Health and Human Services Alex Azar said in a White House press briefing on Monday that the situation could change quickly.”
“The degree of risk has the potential to change quickly especially if we see sustained spread of the disease around the world which could qualify this disease as a pandemic,” Azar said.
HHS: “The degree of risk has the potential to change quickly especially if we see sustained spread of the disease around the world which could quailify this disease as a pandemic.”
— Shepard Ambellas (@ShepardAmbellas) March 2, 2020

According to World Health Organization Health Emergencies Director Dr. Michael J. Ryan, once it is admitted that we are in a world pandemic it is like essentially saying there is no hope as all life will become infected.
Ryan admits: “If we don’t take action if we don’t move if we don’t prepare… every human on the planet will be exposed to the virus.”",2020-03-02T18:43:12+00:00,https://www.intellihub.com/top-immunologist-anthony-s-fauci-admits-we-are-already-in-a-world-pandemic/
Intellihub’s Shepard Ambellas: Store shelves will start to clear Monday when...,"(INTELLIHUB) — Intellihub editor-in-chief Shepard Ambellas appeared on The Infowarrior on Saturday where he made the prediction that store shelves in America will start to clear on Monday as the stock market falls.
“Store shelves will probably clear Monday when the stock market tanks,” Shep explained. “Monday the stock market is going to tank — Tuesday it’s going to tank further — Wednesday it’s going to tank further.”

Ambellas reports that the world has already been in a pandemic for several weeks and said that the World Health Organization is delaying the information because the panic will be worse than the virus itself.
Runs on supplies have already started in Hawaii, California, Arizona, New York, Maryland, Virginia, Illinois, and other states after the first U.S. coronavirus death was reported in Washington State.
At ground zero in Kirkland, Washington shoppers headed to Costco to prepare for what’s coming.
Costco in Kirkland, WA. Reaction to news of first death to Coronavirus in the State. People in line waiting for shopping carts gathered by workers from the parking lot. Parking lot is full. People are buying out the store. pic.twitter.com/nKcl3ODz7j
— Natalia Nauman (@preznatalia) February 29, 2020

Meanwhile, at a Costco in Sunnyvale, California…
https://twitter.com/COVID_19_News/status/1233853945438707712
Maryland…
Never seen anything like this. The lines at @Costco in Gaithersburg are all the way to the back of the store. #Coronovirius ⁦@fox5dc⁩ pic.twitter.com/Utg7I3JoLY
— Lauren DeMarco FOX 5 (@ldemarcofox5) March 1, 2020

Northern Virginia…
CostCo in Northern Virginia EMPTY as people panic buy #Coronavirus supplies pic.twitter.com/rVfaoXOkZw
— Memelord (@dailydigger19) March 1, 2020

Even in Mexico…
The #Coronavirus 😡 “damn” 😡 #NOW in #Mexico, people rushed to buy bottled water in #Costco Guadalajara pic.twitter.com/M6PhL1DM1U
— DiepTLam (@DiepTLam) March 1, 2020

Ambellas is a top analyst on depopulation with over 5,000 hours into the subject. You may want to heed his warning.",2020-03-01T10:34:05+00:00,https://www.intellihub.com/intellihubs-shepard-ambellas-store-shelves-will-start-to-clear-monday-when-the-stock-market-tanks/
White House expands travel ban to include Iran and Iranian foreign...,"WASHINGTON (INTELLIHUB) — In the wake of the first reported U.S. coronavirus death in Washington State on Saturaday the White House announced that authorities would be restricting travel entering the U.S. from Iran and would be baring any foreign national who has traveled to Iran in the past 24 days from entering.
Vice President Mike Pence made the announcement during a White House press briefing on Saturday where he explained to reporters and the American people that travel restrictions are being expanded.
The vice president cited “Section 212 F” and inadvertently admitting that the virus has a 24 day incubation period as Intellihub has already reported.

Meanwhile, an assisted care facility in Kirkland, Washington was closed on Saturday after a severe respiratory outbreak was discovered.
Signs posted outside reading: Notice to all visitors. We are hereby having respiratory outbreak” were ominous, to say the least.
We went to Life Care Center of Kirkland and found these signs outside. There are about 50 people who have symptoms that could indicate Coronavirus, 2 confirmed cases. (One is 70yo patient at Evergreen, one woman in 40s is a center employee now treated at Overlake) @KIRO7Seattle pic.twitter.com/bBo8FBIQdD
— Alison Grande (@AlisonKIRO7) February 29, 2020

According to reports, one patient was loaded into an ambulance outside of Life Care Center where approximately 27 of the 108 residents and 25 of the 180 staff are showing symptoms of the coronavirus. Three have tested positive.
Kirkland, Washington – Paramedics just loaded #coronavirus patient into an ambulance at Life Care Center of Kirkland nursing home. Approx. 27 of the 108 residents and 25 of the 180 staff have symptoms, some among them have pneumonia. (VIDEO by @TedLandK5) pic.twitter.com/iT7zBcJ2c8
— Max Howroute▫️ (@howroute) February 29, 2020

Several firefighters who came in contact with residents in the building were asked to self-quarantine presumably for 24 days.
.@kirklandgov confirms with @KIRO7Seattle that ""several"" fire crews are in home quarantine following contact w/ two #coronavirus patients at Life Care Center.  Those crews will be out of the mix for at least 14 days. pic.twitter.com/UPXSdnXxhj
— Ryan Simms (@RyanKIRO7) February 29, 2020

More updates coming. Stay tuned to intellihub.com!",2020-02-29T18:52:07+00:00,https://www.intellihub.com/white-house-expands-travel-ban-to-include-iran-and-iranian-foreign-nationals/
WHO health emergencies director: “If we don’t take action… every human...,"(INTELLIHUB) — World Health Organization Health Emergencies Program executive director Dr. Michael J. Ryan admitted in a press conference on Friday that it’s a possibility that everyone on the planet may eventually become exposed to the highly lethal SARS-CoV-2 coronavirus pathogen.
“If we don’t take action if we don’t move if we don’t prepare… every human on the planet will be exposed to the virus,” Dr. Ryan said.

The doctor also stated that the United Nations is mobilizing a “one U.N. response.”
Additionally, Dr. Ryan said that the most important thing one can do to prepare against contracting COVID-19 is to “keep your hands clean” and “observe hygiene.”",2020-02-29T10:39:03+00:00,https://www.intellihub.com/who-health-emergencies-director-if-we-dont-take-action-every-human-on-the-planet-will-be-exposed-to-the-virus/
Dow set to plummet at open after President Trump admits “larger-scale...,"WASHINGTON (INTELLIHUB) — The Dow Jones Industrial Average is expected to plummet at the opening on Thursday following President Donald Trump’s ominous announcement and admission that a larger-scale plan to contain the SARS-CoV-2 pathogen exists.
Apparently, the plan to quarantine entire U.S. cities is not off the table.
President Trump says there are plans ""on a larger scale"" to quarantine cities, if needed, but ""we don't think we're going to need it."" pic.twitter.com/xJVFYI3aIp
— MSNBC (@MSNBC) February 27, 2020

“We do have plans on a much larger-scale should we need that,” the President said at a White House press conference on Wednesday. “We are working with states… virtually every state and we do have plans on a larger-scale if we need them.”
The Dow closed at 26,957.59 on Wednesday, down 123.77 points from the opening marking over a 2000 point loss this week.
Intellihub founder and director Shepard Ambellas was the first on record (Feb 1) to announce that the U.S. would fall into martial law due to the coronavirus.
Watch Shep’s original Feb 1 warning:

Just remember, Shepard got it right, Rush Limbaugh got it wrong.
Read over 80 coronavirus reports on Intellihub.com‘s main page.",2020-02-27T08:12:47+00:00,https://www.intellihub.com/dow-set-to-plummet-at-open-after-president-trump-admits-larger-scale-plan-quarantine-entire-u-s-cities-if-need/
TV commercial contains subliminal message in which government declares martial law...,"(INTELLIHUB) — An AARP television commercial released in 2014 that pertains to caregiving actually contains a subliminal message about the government declaring martial law due to an outbreak, one YouTuber reveals.
Audio playing in the background of the video can be heard which states: “Riots nationwide have prompted local governments to declare martial law. The president is asking that citizens find safety and remain calm. Authorities are working to contain the outbreak.”

How could a commercial produced in 2014 foreshadow what is currently happening now with the SARS-CoV-2 coronavirus COVID-19 outbreak?
Contact newstips@intellihub.com or @intellihubnews on Twitter with any intel on CONUS military and troop movements. We need to start keeping an eye out of people. The UN is also set to move in. Watch your six and keep your powder dry.",2020-02-25T08:21:50+00:00,https://www.intellihub.com/tv-commercial-contains-subliminal-message-in-which-government-declares-martial-law-due-to-a-pandemic-outbreak/
