title,content,publishedAt,url
No water! No fear! Kenya’s community leaders step up to coronavirus challenge,"By Katharine Houreld
NAIROBI (Reuters) – Few residents in Nairobi’s sprawling informal settlement of Kibera have access to running water to wash their hands – but most have heard of a deadly new disease killing off people in China and Europe.
Although the disease was slow to hit Africa, more than 30 countries now have cases of the coronavirus – Kenya has seven. So concerned residents in neighbourhoods neglected by Kenya’s notoriously corrupt government are setting up handwashing stations and organising teams of volunteers to educate people about the disease.
“We can’t sit pretty in our houses knowing that tomorrow we may have a crisis beyond our control,” said Ed Gachuna, the chief finance officer of Shining Hope for Communities (SHOFCO), an organisation set up by Kennedy Odede, who was born and brought up in Kibera.
Community-led initiatives like SHOFCO’s coronavirus drive are far more likely to win compliance from residents than edicts from a government noted only for its neglect – an important lesson learned from the Ebola outbreaks in West Africa in 2014 and in Congo last year.
Kibera, home to more than half a million people, has little government presence bar an occasional policeman. There are no formal water connections. Residents illegally tap government lines using rubber hoses that leak into open sewers. Police cut them when they find them, said Gachuna, leaving the area waterless for days at a time.
But SHOFCO runs schools, clinics and a network of drinking water points linked by aerial pipes suspended far above the rubbish-strewn alleys, keeping the water clean. SHOFCO’s purification plant provides Kibera residents drinking water at heavily subsidised rates – 2 shillings (2 cents) for 20 litres.
On Wednesday, crowds of volunteers – some wearing T-shirts emblazoned “Fighting Coronavirus” – gathered at the SHOFCO offices, listening to a talk about symptoms and prevention before disappearing down the narrow alleys.
A friend of one volunteer approached, hand out to greet her, but the woman recoiled dramatically, shouting “Nooooooo – coroonaaaaaavirrrrrrus!” to peals of laughter from both women and appreciative cheers from children. The women put their hands on their hearts instead.
Behind them, young men tied large plastic drums and boxes of soap onto perilously tilting motorbikes to set up the first wave of 24 SHOFCO handwashing stations. Keeping the disease at bay is their only hope.
Many families here cluster into single-room shacks; few here have the space to isolate, or the luxury of working from home. Few can stockpile food either – most work daily jobs that earn a couple of dollars a day. The markets are busy and greetings enthusiastic.
“Africans love greetings and physical contact,” explained auditor Emmanuel Olima, shaking drops of water from his hands and one of the new handwashing stations. “So even if you hide your hands, you might not avoid a handshake.”
The stations are staffed by volunteers like 24-year-old Judy Adhiambo, whose dimpled smile greets each passerby as she tells them the symptoms of the disease and how to prevent it. Children squeal with delight at the water and suds, but the adults listen.
“Rub between the fingers very well,” Adhiambo advises a young boy washing his hands with his mother.
“Asante,” the woman says quietly as they leave – thank you.
(Editing by Giles Elgood)
Related
",2020-03-18T10:27:31+00:00,https://jimbakkershow.com/news/no-water-no-fear-kenyas-community-leaders-step-up-to-coronavirus-challenge/
New Coronavirus Kills 20th Victim,"Revelation 6:7,8 NCV When the Lamb opened the fourth seal, I heard the voice of the fourth living creature say, ""Come!"" I looked, and there before me was a pale horse. Its rider was named death, and Hades was following close behind him. They were given power over a fourth of the earth to kill people by war, by starvation, by disease, and by the wild animals of the earth.
The Novel Coronavirus has killed a Tunisian man in the first reported case of the virus in Africa.
The 66-year-old victim had visited Saudi Arabia where the virus is known to be active. He had been complaining of breathing problems since his return from his travels and died in a hospital.
Two of his children have been confirmed to have also contracted the virus.
The virus has killed 20 of 41 confirmed victims.
The World Health Organization says the new cases don’t change their assessment as to the infectiousness of the virus but it does confirm that the virus is still spreading beyond the Middle East.
The WHO noted that all cases outside the Middle East have a connection to that region.
Related
",2013-05-22T14:31:47+00:00,https://jimbakkershow.com/news/new-coronavirus-kills-20th-victim/
Third person tests positive for new coronavirus in New York,"(Reuters) – The number of people ill with the new coronavirus has risen to six in New York state, Governor Andrew Cuomo said on Wednesday.
New York’s Yeshiva University said one of its students had tested positive for COVID-19, and it was canceling all classes on Wednesday at one of its four New York City campuses as a “precautionary step” while it worked with authorities on how to best prepare and keep its students safe.
On Tuesday, officials said a man in his 50s who lives in a New York City suburb and works at a Manhattan law firm tested positive for the virus, the second identified case in the state. Health authorities said one of his children was a student at Yeshiva.
The man has severe pneumonia and is hospitalized, officials said. The patient had not traveled to countries hardest hit in the coronavirus outbreak, which began in China in December and is now present in nearly 80 countries and territories, killing more than 3,000 people.
Of the six cases of people with coronavirus in New York, only one is hospitalized, Cuomo said at a news conference.
The four new cases include three family members of the hospitalized man, New York Mayor Bill De Blasio said in a statement. The fourth was a neighbor, according to media reports.
“There are going to be many, many people who test positive. By definition, the more you test, the more people you will find who test positive,” Cuomo said.
New York wants to get the state’s capacity for testing for the virus to up to 1,000 a day, he said.
“The people who we are most concerned about, who are most vulnerable are senior citizens, people with immune comprised situations. What we’re worried about: nursing home setting, senior care setting. That’s what we’ve seen in other places and that’s where the situation is most problematic.”
At least one school in the Bronx neighborhood of New York City closed on Tuesday. The SAR Academy and SAR High School remained closed on Wednesday, but online classes were taking place, according to a man with a child at the school.
A synagogue in New Rochelle, New York, where the family of the hospitalized man lives said on Tuesday it was halting “all services immediately and for the foreseeable future.”
The latest data from the U.S. Centers for Disease Control and Prevention (CDC) listed 108 confirmed and presumed cases in the United States. That tally consists of 60 reported by public health authorities in 12 states plus 48 among people repatriated from abroad, most of them from an outbreak aboard the Diamond Princess cruise liner in Japan.
Nine people have died in the Seattle area, health officials said. Washington state in the Pacific Northwest has the largest concentration of coronavirus cases detected to date in the United States with 27 people infected as of Tuesday.
(Reporting by Maria Caspani, Laila Kearney and Hilary Russ in New York; writing by Grant McCool; Editing by Bill Berkrot)
Related
",2020-03-04T10:08:12+00:00,https://jimbakkershow.com/news/third-person-tests-positive-for-new-coronavirus-in-new-york/
"Israel’s Netanyahu orders schools closed, calls for unity government","Reuters
JERUSALEM (Reuters) – Israeli Prime Minister Benjamin Netanyahu on Thursday ordered most schools in the country closed as a precaution against coronavirus and called for the formation of an emergency national unity government.
“We are altering our internal routine in order to handle an outside threat, the threat of the virus,” Netanyahu said in broadcast remarks.
(Reporting by Ari Rabinovitch, Editing by Stephen Farrell)
Related
",2020-03-12T13:35:03+00:00,https://jimbakkershow.com/news/israels-netanyahu-orders-schools-closed-calls-for-unity-government/
‘It’s okay to feel scared’: Coronavirus brings countries close to standstill,"By Doina Chiacu and Guy Faulconbridge
NEW YORK/LONDON (Reuters) – Bars, restaurants, cinemas and schools were shutting down from New York and Los Angeles to Paris and Dubai in a worldwide effort to combat the coronavirus pandemic, as financial markets tumbled despite emergency action by global central banks.
The U.S. Federal Reserve cut interest rates for the second time in less than two weeks, but Wall Street opened with a dizzying plunge that set off circuit breakers.
EU finance ministers were planning a coordinated economic response to the virus, which the European Commission says could push the European Union into recession.
Leaders of the G7 countries were due to hold a video conference on Monday to discuss a joint response.
European stocks fell on Monday to their lowest level since 2012, with investors still worried about the threat to the global economy. Wall Street’s S&P 500 index fell more than 9% as trading resumed after an initial automatic 15-minute cutout.
In Italy, hardest-hit country in Europe, there were 368 new deaths from the COVID-19 outbreak on Sunday, a daily toll more dire than even China was recording at the peak of the outbreak that first hit its central city Wuhan.
“Many children think it is scary,” Norwegian Prime Minister Erna Solberg told a news conference, at her office, dedicated to answering children’s questions about the pandemic.
“It is okay to be scared when so many things happen at the same time.”
Several countries banned mass gatherings such as sports, cultural and religious events to combat the disease that has infected over 169,000 people globally and killed more than 6,500.
Just a month ago, financial markets were hitting record highs on the assumption that the outbreak would largely be contained in China. But there have now been more cases and more deaths outside mainland China than inside.
New York Mayor Bill de Blasio said on Sunday he was ordering restaurants, bars and cafes to sell food only on a take-out or delivery basis. He also said he would order nightclubs, movie theatres, small theater houses and concert venues to close.
“These places are part of the heart and soul of our city,” he said. “But our city is facing an unprecedented threat, and we must respond with a wartime mentality.”
Los Angeles Mayor Eric Garcetti issued similar orders.
Spain and France, where cases and fatalities have begun surging at a pace just days behind that of Italy, imposed severe lockdowns over the weekend.
The Middle East business and travel hub of Dubai said it was closing all bars and lounges until the end of March. Thailand plans to close down schools, bars, movie theatres and popular cockfighting arenas.
“The worst is yet ahead for us,” said Dr Anthony Fauci, the top infectious diseases expert in the United States.
GETTING WORSE IN ITALY
U.S. Surgeon General Dr Jerome Adams said it was important to react aggressively.
“Do we want to go the direction of South Korea and really be aggressive and lower our mortality rates or do we want to go the direction of Italy?” he told Fox News.
Italy’s Prime Minister Giuseppe Conte told daily Corriere della Sera that the outbreak was still getting worse, though the governor of Lombardy, the northern region that has suffered the worst, said he saw the first signs of a slowdown.
Britain has asked manufacturers including Ford <F.N>, Honda <7267.T> and Rolls Royce <RR.L> to help make health equipment including ventilators to cope with the outbreak and will look at using hotels as hospitals.
The worldwide financial policy actions were reminiscent of the sweeping steps taken just over a decade ago to fight a meltdown of the global financial system, but the target now is forcing entire societies to effectively shut down.
“The issue for investors that still remains is that the virus’s economic impact is still not known, if this is a one-month event or if this is a one-year event, and how deep the cutback in consumer spending is going to be,” said Rick Meckler, partner at Cherry Lane Investments in New Vernon, New Jersey.
Airlines said they would make more drastic cuts to their flying schedules, shed jobs and seek government aid because of sweeping global travel restrictions.
China said industrial output contracted at the sharpest pace in 30 years in the first two months of 2020.
The International Olympic Committee will hold talks with heads of international sports organisations on Tuesday, a source close to a federation briefed on the issue said, amid doubts the Tokyo 2020 Olympics starting on July 24 can proceed.
The Jewish faithful should avoid kissing the stones of the Western Wall, the chief rabbi of the Jerusalem site said.
And Starbucks <SBUX.O> has moved to a “to go” model in all its company-owned stores in the United States and Canada, the coffee chain said, temporarily abandoning reusable cups.
(Reporting by Doina Choicu, Leela de Krester in New York; Lindsay Dunsmuir, Nandita Bose, Howard Schneider and Ann Saphir in Washington; Guy Faulconbridge and Kate Holton in London; Jan Strupczewski and Francesco Guarascio in Brussels; Francesca Landini and Elvira Pollina in Milan; Kevin Yao in Beijing; Jaime Freed in Sydney; Gwladys Fouche in Oslo; Kay Johnson in Bangkok and Tracy Rucinski in Chicag; Writing by Raju Gopalakrishnan and Nick Macfie; Editing by Stephen Coates, Timothy Heritage and Peter Graff)
Related
",2020-03-16T11:48:21+00:00,https://jimbakkershow.com/news/its-okay-to-feel-scared-coronavirus-brings-countries-close-to-standstill/
"Lebanon confirms first case of coronavirus, two more suspected","BEIRUT (Reuters) – Lebanon confirmed its first coronavirus case on Friday and said it was monitoring two other potential cases after a 45-year-old woman arriving from Iran on Thursday tested positive, Health Minister Hamad Hassan said.
Addressing a news conference, Hassan said the patient was taken directly to isolation from a plane arriving from the Iranian city of Qom on Thursday after exhibiting symptoms of the virus.
The patient is being quarantined at Rafik Hariri University Hospital in Beirut and two other individuals from the Qom flight and suspected of carrying the virus would be transferred to the hospital for quarantine as well, Hassan said.
The plane, a Mahan Air flight that arrived around 7.30pm (1730 GMT) on Thursday, was carrying 125 passengers, a source at Rafic International Airport said.
A coronavirus outbreak in Iran, which has so far seen four people die, began in the Shi’ite Muslim holy city of Qom, authorities in Iran said.
An Iranian health ministry official said the likely source was Chinese workers in Qom who had recently travelled to China, where the epidemic originated.
More than 2,100 people have died in China and new research suggesting the virus is more contagious than previously thought has added to the international alarm over the outbreak.
Hassan said all necessary precautions in line with World Health Organisation advice were being followed and offered Lebanese a hotline to call if they experienced any associated symptoms.
“There is no need for excessive panic at this time… The patient is in a good state,” said Hassan.
He said people who arrived in Lebanon on the Qom flight were asked to remain isolated in their homes for 14 days and that authorities would follow up on arrivals to Lebanon from the past ten days for potential cases.
(Reporting by Ellen Francis, Laila Bassam; Writing by Eric Knecht; Editing by Toby Chopra)
Related
",2020-02-21T09:37:43+00:00,https://jimbakkershow.com/news/lebanon-confirms-first-case-of-coronavirus-two-more-suspected/
Tempers flare in Italy as coronavirus toll keeps climbing,"Tempers flare in Italy as coronavirus toll keeps climbing
MILAN (Reuters) – From insults for dog walkers to furious local officials telling residents to stay home and people from other regions to stay out, Italians’ forbearance is fraying as their coronavirus epidemic enters its second month.
As Italy’s death toll has climbed past 5,000 and overtaken even China’s, early scenes of communal singing from balconies are giving way to muttered asides and resentment against those seen to be flouting bans on public gatherings.
“I’m getting word that someone is having a graduation party,” Vincenzo De Luca, governor of the southern Campania region around Naples, raged on Facebook. “We’ll send in the carabinieri (paramilitary police), we’ll send them in with a flamethrower!”
A video compilation of furious and often foul-mouthed rants from mayors exasperated at undisciplined locals playing table tennis in the open or going for walks outside has been shared tens of thousands of times.
There has also been bitterness at people trying to leave the worst-affected regions of northern Italy for the south, which has so far had fewer cases, but has health services that are much weaker than those in rich regions such as Lombardy, where the crisis erupted a month ago.
Nello Musumeci, governor of the island of Sicily, at Italy’s southern tip, said on Monday that too many people were crossing from the mainland and Sicilians were not willing to be “slaughtered”.
Opinion polls show widespread support for Prime Minister Giuseppe Conte’s government, which has imposed ever tighter travel restrictions and stepped up calls for people to stay at home.
But at the same time, some officials worry about the fraying tempers.
The mayor of Turin, Chiara Appendino, said she received reports every day of people being insulted from nearby balconies or photographed and put on social media, including in one case, a supermarket employee going to work.
“We can’t allow ourselves to be infected by the virus of rage, she told the daily La Repubblica.
The term “untori” (“plague spreaders”), a reference to sinister figures blamed for spreading disease in “I promessi sposi” (“The Betrothed”), a literary classic taught to generations of Italian schoolchildren, has made a return as the search for scapegoats has flared.
Nathalie Sitzia, mayor of the town of Casaletto, near where the virus first appeared in a small town outside Milan, said the climate of general suspicion was being fed by fear.
“Today people are afraid of everything, people report their neighbours when they take the dog for a walk,” she said.
“We were used to hearing bells for the dead ring once a month from our church. Hearing them every day is terrible, psychologically.”
(Reporting by Emilio Parodi, Gianluca Semeraro, Elisa Anzolin, James Mackenzie; Editing by Kevin Liffey)
Related
",2020-03-24T15:09:00+00:00,https://jimbakkershow.com/news/tempers-flare-in-italy-as-coronavirus-toll-keeps-climbing/
Scientists May Have Found MERS Cure,"Luke 21:11 There will be great earthquakes, famines and pestilences in various places, and fearful events and great signs from heaven.
Scientists have released a report claiming that two antiviral drugs can combine to protect monkeys against the deadly MERS virus and could potentially do the same for humans.
The researchers from the National Institute of Allergy and Infectious Diseases conducted an experiment where rhesus monkeys were infected with Middle East Respiratory Syndrome coronavirus. The monkeys were then given ribavirin and interferon and shown to have fewer viruses in their blood than monkeys without the cure. The monkeys also had no breathing difficulties and minimal evidence of pneumonia unlike the monkeys not given the cure.
The deputy health minister of Saudi Arabia, where most MERS cases originated, says they tried to drug cocktail on humans and had poor results.
“This is great news and much-needed information, although it’s very preliminary,” Dr. Ziad Memish told the New York Times. He added the drugs were given late in the infection’s process when the victims were already seriously ill.
Related
",2013-09-10T13:52:21+00:00,https://jimbakkershow.com/news/scientists-may-have-found-mers-cure/
Dow sheds 800 points as pandemic fears grip Wall Street,"By Medha Singh
(Reuters) – The Dow Jones Industrials shed 800 points on Monday as investors scurried to safer assets after a sharp rise in coronavirus cases outside China fueled fears of a bigger impact to global growth.
Gold rose to a seven-year high and the inversion between the 3-month and 10-year U.S. Treasury yields deepened as a rise in cases in Iran, Italy and South Korea over the weekend fanned fears of a pandemic. An inversion of the curve is a classic recession signal. [US/]
All of the Dow’s 30 blue-chip members, as well as the 11 major S&P sectors were in the red. Technology stocks dropped 3.1% and were the biggest drag on the benchmark index. Defensive utilities and real estate posted the smallest declines.
Apple Inc slid 3.5% as data showed sales of smartphones in China tumbled by more than a third in January.
Last week, Wall Street’s main indexes notched record highs, partly on optimism that the global economy would be able to snap back after an initial hit, supported by central banks.
“Some people are re-assessing the extent to which China is being damaged by the spread of the virus and, more broadly, whether other parts of world will get contagion effects of that,” said Nitesh Shah, director of research at WisdomTree.
Chipmakers, which heavily rely on China for revenue, were among the worst performers, with the Philadelphia SE Semiconductor index down 4.2%.
Interest rate-sensitive banks shed 2.7%, while the CBOE Volatility Index, a barometer of expected near-term market volatility, jumped to a six-month high.
At 9:55 a.m. ET, the Dow Jones Industrial Average was down 764.01 points, or 2.64%, at 28,228.40, the S&P 500 was down 83.88 points, or 2.51%, at 3,253.87. The Nasdaq Composite was down 280.96 points, or 2.93%, at 9,295.63.
Health insurers such as UnitedHealth Group Inc, CVS Health Corp and Cigna Corp dropped between 3% and 4.8% as Bernie Sanders, who supports the elimination of private health insurance, strengthened his position for the Democratic presidential nomination with a decisive victory in the Nevada caucuses.
In a rare bright spot, Gilead Sciences Inc, whose antiviral remdesivir has shown promise in monkeys infected by a related coronavirus, rose 5.8%.
Declining issues outnumbered advancers for a 8.29-to-1 ratio on the NYSE. Declining issues outnumbered advancers for a 9.47-to-1 ratio on the Nasdaq.
The S&P index recorded six new 52-week highs and 17 new lows, while the Nasdaq recorded nine new highs and 112 new lows.
(Reporting by Medha Singh in Bengaluru; Editing by Saumyadeb Chakrabarty and Arun Koyyur)
Related
",2020-02-24T10:31:01+00:00,https://jimbakkershow.com/news/dow-sheds-800-points-as-pandemic-fears-grip-wall-street/
‘We are at war’: France imposes lockdown to combat virus,"By Michel Rose and Richard Lough
PARIS (Reuters) – French President Emmanuel Macron on Monday ordered stringent restrictions on people’s movement to slow the spread of the coronavirus, and said the army would be drafted in to help move the sick to hospitals.
France had already shut down restaurants and bars, closed schools and put ski resorts off limits, but Macron said measures unprecedented in peacetime were needed as the number of infected people doubled every three days and deaths spiraled higher.
In a somber address to the nation, the president said that from Tuesday midday (1100 GMT) people should stay at home unless it was to buy groceries, travel to work, exercise or for medical care.
Anyone flouting the restrictions, in place for at least the next two weeks, would be punished.
“I know what I am asking of you is unprecedented but circumstances demand it,” Macron said.
“We’re not up against another army or another nation. But the enemy is right there: invisible, elusive, but it is making progress.”
He said tougher action was needed after too many people ignored earlier warnings and mingled in parks and on street corners over the weekend, risking their own health and the wellbeing of others.
In France the coronavirus has killed 148 people and infected more than 6,600.
ARMY MOBILIZED
Under the new measures, soldiers would help transport the sick to hospitals with spare capacity and a military hospital with 30 intensive care beds would be set up in the eastern region of Alsace, where one of the largest infection clusters has broken out.
Macron said he was postponing the second round of local elections on Sunday. Because the government’s sole focus needed to be fighting the pandemic, he said he was suspending his reform agenda, starting with his overhaul of the pension system.
The government would, when necessary, legislate by decree to fight the coronavirus, he said.
Coronavirus infections and fatalities in France and Spain have been surging at a pace just days behind that of Italy, the epicenter of the outbreak in Europe where hospitals in the worst-hit northern regions are stretched to breaking point.
Seeking to offer further reassurance to businesses, Macron said the government would guarantee 300 billion euros worth of loans. The loan guarantee plan would be submitted to parliament in coming weeks and would be retroactive, a finance ministry source said.
Rent and utility bills owed by small companies would also be suspended to help them weather the economic storm, he added.
“No French company, whatever its size, will be exposed to the risk of collapse,” Macron said.
(Reporting by Michel Rose and Benoit Van Overstraten; Writing by Richard Lough; Editing by Christian Lowe)
Related
",2020-03-16T17:11:52+00:00,https://jimbakkershow.com/news/we-are-at-war-france-imposes-lockdown-to-combat-virus/
"One ventilator, two patients: New York hospitals shift to crisis mode","By Jonathan Allen and Nick Brown
NEW YORK (Reuters) – At least one New York hospital has begun putting two patients on a single ventilator machine, an experimental crisis-mode protocol some doctors worry is too risky but others deemed necessary as the coronavirus outbreak strains medical resources.
The coronavirus causes a respiratory illness called COVID-19 that in severe cases can ravage the lungs. It has killed at least 281 people over a few weeks in New York City, which is struggling with one of the largest caseloads in the world at nearly 22,000 confirmed cases.
A tool of last resort that involves threading a tube down a patient’s windpipe, a mechanical ventilator can sustain a person who can no longer breathe unaided. The city only has a few thousand and is trying to find tens of thousands more.
Dr. Craig Smith, surgeon-in-chief at New York-Presbyterian/Columbia University Medical Center in Manhattan, wrote in a newsletter to staff that anesthesiology and intensive care teams had worked “day and night” to get the split-ventilation experiment going.
By Wednesday, he wrote, there were “two patients being carefully managed on one ventilator.”
New York Governor Andrew Cuomo, who says his staff is struggling to find enough machines on the market, has touted the adaptation as a potential life-saver. “It’s not ideal,” he told reporters, “but we believe it’s workable.”
The U.S. Food & Drug Administration, which regulates medical device manufacturers, gave emergency authorization on Tuesday allowing ventilators to be modified using a splitter tube to serve multiple COVID-19 patients, though manufacturers still must share safety information with regulators.
Some medical associations oppose the unproven method.
On Thursday, the Society of Critical Care Medicine, the American Association for Respiratory Care and four other practitioner groups issued a joint statement saying the practice “should not be attempted because it cannot be done safely with current equipment.”
It is difficult enough to fine-tune a ventilator to keep alive even one patient with acute respiratory distress syndrome (ARDS), the statement said; sharing it across multiple patients would worsen outcomes for all. They proposed doctors instead choose the one patient per ventilator deemed most likely to survive.
At Columbia, Smith noted that they could not split a ventilator across just any two COVID-19 patients, but were only pairing patients with sufficiently similar respiratory needs.
Across Manhattan, Mount Sinai Hospital told staff in an email that officials were “working to figure out” whether they could split ventilators. The hospital has ordered the necessary adapters, a nurse there said in an interview on condition of anonymity because she was not authorized to speak to reporters.
Experts at Columbia pointed to a 2006 study where researchers, using lung simulators, concluded that a single ventilator could sustain four adults in an emergency scenario.
One author of that study, Dr. Greg Neyman, cautioned against the application in COVID-19 cases in part because the lungs themselves are infected. If one patient’s lungs were deteriorating faster, he said, it could cause imbalances in the closed system. One patient could starve for oxygen while the other patient’s lungs would get increased pressure.
“Unless they were very very closely monitored, such a set up may end up doing more harm than good,” Neyman wrote in an email to Reuters.
(Reporting by Jonathan Allen and Nick Brown; Editing by David Gregorio)
Related
",2020-03-27T08:50:10+00:00,https://jimbakkershow.com/news/one-ventilator-two-patients-new-york-hospitals-shift-to-crisis-mode/
Coronavirus infects hundreds in China’s prisons as global markets take hit,"By Pei Li and Se Young Lee
BEIJING/SEOUL (Reuters) – The coronavirus has infected hundreds of people in Chinese prisons, authorities said on Friday, contributing to a jump in reported cases beyond the epicentre in Hubei province, including 100 more in South Korea.
The 234 infections among prisoners outside Hubei ended 16 straight days of declines in new mainland cases excluding that province, where the virus first emerged in December in its now locked-down capital, Wuhan.
State television quoted Communist Party rulers as saying the outbreak had not yet peaked, and more than 30 cases in a hospital in Beijing highlighted a sharp jump in the tally there.
FILE PHOTO: Doctors look at a screen that shows the ward where patients who are infected with the coronavirus are treated at the First People’s Hospital in Yueyang, Hunan Province, near the border to Hubei Province, which is under partial lockdown after an outbreak of a new coronavirus, in China January 28, 2020. REUTERS/Thomas Peter
Total cases in the capital of the coronavirus – known as COVID-19 – were at 396 with four deaths, out of an official mainland toll of 75,400 cases and 2,236 deaths
U.S. stock index futures lurched downwards as the rise in infections sent investors looking for safer assets such as gold and government bonds.
Adding to the gloomy mood, data showed Japan’s factory activity suffered its steepest contraction in seven years in February, underlining the risk of a recession there as the impact of the outbreak spreads. Asian and European stocks also fell.
With finance leaders from the Group of 20 major economies set to discuss risks to the world economy in Saudi Arabia at the weekend, the International Monetary Fund said it was too early to tell what impact the virus would have on global growth.
“COVID-19 anxiety has risen to a new level amid concerns of virus outbreaks in Beijing and outside of China,” said Rodrigo Catril, a senior FX strategist at NAB.
Chinese Vice Science and Technology Minister Xu Nanping said China’s earliest vaccine would be submitted for clinical trials around late April. That timetable is in line with research in other countries, and a World Health Organization estimate of a vaccine reaching the market in about 18 months.
As international authorities seek to stop the virus from becoming a global pandemic, public health officials are hoping for signs that the arrival of warmer weather in the northern hemisphere might slow its spread.
A couple wear masks at a main shopping area as the country is hit by an outbreak of the new coronavirus in downtown Shanghai, China February 21, 2020. REUTERS/Aly Song
PUBLIC GATHERINGS
The spike in cases in two jails outside Hubei – in the northern province of Shandong and Zhejiang in the east – made up most of the 258 newly confirmed Chinese infections outside the epicentre province on Friday.
Authorities said officials deemed responsible for the outbreaks had been fired and the government had sent a team to investigate the Shandong episode, media reported.
Hubei also reported 271 cases in its prisons. Provincial officials did not say when they had been diagnosed.
Data showed mainland China had 889 new confirmed cases and 118 deaths, with the most in Wuhan, which remains under virtual lockdown.
The virus has emerged in 26 countries and territories outside mainland China, killing 11 people, according to a Reuters tally.
South Korea is the latest hot spot with 100 new cases taking its total to 204, most in Daegu, a city of 2.5 million, where scores were infected in what authorities called a “super-spreading event” at a church, traced to an infected 61-year-old woman who attended services.
South Korean officials designated Daegu and neighbouring Cheongdo county as special care zones where additional medical staff and isolation facilities will be deployed. Malls, restaurants and streets in the city were largely empty with the mayor calling the outbreak an “unprecedented crisis”.
Another centre of infection has been the Diamond Princess cruise ship held under quarantine in Japan since Feb. 3.
Japan reported the deaths of two elderly passengers on Thursday, the first fatalities from aboard the ship where more than 630 cases account for the biggest cluster of infection outside China.
A plane carrying 129 Canadians evacuated from the ship has landed in Ontario, Canadian Foreign Minister Francois-Philippe Champagne said on Friday. All repatriated passengers on the chartered flight had tested negative, CBC News said.
In the Iranian city of Qom, state TV showed voters in the parliamentary election wearing surgical masks.
The country confirmed 13 new cases, two of whom had died. Most have been in Qom, a Shi’ite Muslim holy city where health officials on Thursday called for all religious gatherings to be suspended.
Fears of contagion triggered violence in Ukraine, where residents of a town clashed with police, burned tires and hurled projectiles at a convoy of buses carrying evacuees from Hubei to a quarantine centre.
(Additional reporting by Ryan Woo, Lusha Zhang and Huizhong Wu in Beijing, Cynthia Kim and Joori Roh in Seoul, Tetsushi Kajimoto, Elaine Lies, Chang-Ran Kim and Tim Kelly in Tokyo, Colin Packham in Sydney, Donny Kwok in Hong Kong, Ahmed Eljechtimi in Rabat; Writing by Stephen Coates & Robert Birsel; Editing by John Stonestreet and Nick Macfie)
Related
",2020-02-21T08:43:47+00:00,https://jimbakkershow.com/news/coronavirus-infects-hundreds-in-chinas-prisons-as-global-markets-take-hit/
"Clashes, jeers and burning tires greet coronavirus evacuees in Ukraine","By Matthias Williams
NOVI SANZHARY, Ukraine (Reuters) – Residents of a central Ukrainian town clashed with police, burned tires and hurled projectiles at a convoy of buses carrying evacuees from China’s Hubei province, quarantined in case of the coronavirus, to a sanatorium on Thursday.
Some protesters and police were lying wounded on the ground after the clashes. At least two buses had their windows smashed while the evacuees sat behind curtains inside.
Locals in Novi Sanzhary feared they could become infected despite the authorities repeatedly insisting there was no danger and a special appeal from President Volodymyr Zelenskiy for calm.
Ukraine has no confirmed cases of the virus.
Tempers flared after a tense day-long standoff in which protesters blocked a bridge leading to the sanatorium where the evacuees will be held in quarantine for at least two weeks to make sure they are not carrying the virus.
Hundreds of helmeted police, police vans and an armored personnel carrier had been dispatched to keep order. Police were periodically shouted at with cries of “shame on you” as the town waited for the evacuees to arrive.
In addition to 45 Ukrainians, there were 27 citizens of Argentina on the plane that landed in Ukraine on Thursday, as well as citizens from the Dominican Republic, Ecuador, El Salvador, Costa Rica and other countries.
One Ukrainian woman refused to be evacuated at the last minute because she was not allowed by the Chinese authorities to take her dog, a Ukrainian embassy statement said.
The Ukrainian authorities say all passengers on board had been screened twice for the virus before being allowed to fly, but that was not enough to quell the protesters.
“Isn’t there any other place in Ukraine that can host 50 people, that is located in more or less remote villages or in far off areas where there is no threat to population?” said resident Yuriy Dzyubenko.
One protester was heard suggesting they should be kept at Chernobyl, the site of the world’s worst nuclear disaster in 1986. Another suggested taking them to parliament, while another said Zelenskiy should house them himself if he really believed there was no danger.
“This is what I am telling him, telling the president: “Take 10 people, then I will take two,” a man called Yuriy, who did not give his last name, said.
A weak healthcare system, corruption and mistrust of authority are widespread in Ukraine, which has recently also grappled with a measles epidemic amid a reluctance by some to vaccinate themselves and their children.
The protest had prompted Zelenskiy to issue a statement reassuring Ukrainians that there was no danger, that the authorities had done everything possible to make sure the virus would not spread to Ukraine.
“But there is another danger that I would like to mention. The danger of forgetting that we are all human and we are all Ukrainian,” he said.
In western Ukraine there were smaller protests by residents fearing the evacuees could be housed there instead.
China reported a drop in new cases in the province at the heart of the coronavirus outbreak on Thursday, though the death toll so far at over 2,000 has made it one of the biggest global health emergencies in recent decades.
(Reporting by Matthias Williams, Sergiy Karazy and Valentyn Ogirenko in Novi Sanzhary, Pavel Polityuk and Natalia Zinets in Kiev; editing by Nick Macfie)
Related
",2020-02-20T15:57:43+00:00,https://jimbakkershow.com/news/clashes-jeers-and-burning-tires-greet-coronavirus-evacuees-in-ukraine/
